  -1.3884755324853346     
  -1.4498467858164903     
  -1.4813051007877567     
  -1.5015578575321789     
  -1.5150842138617042     
  -1.5226393556354993     
  -1.5264482183779780     
  -1.5284315331398142     
  -1.5294101543906740     
  -1.5299074935616988     
  -1.5301579568553008     
  -1.5302842187756942     
  -1.5303473646881711     
  -1.5303789205801683     
  -1.5303947108491416     
  -1.5304026116710625     
  -1.5304065623565164     
  -1.5304085376371317     
  -1.5304095253949976     
  -1.5304100193065702     
  -1.5304102662675627     
  -1.5304103897488235     
  -1.5304104514897434     
  -1.5304104823603686     
  -1.5304104977957051     
  -1.5304105055133823     
  -1.5304105093722169     
  -1.5304105113016357     
  -1.5304105122663454     
  -1.5304105127487000     
  -1.5304105129898777     
  -1.5304105131104668     
  -1.5304105131707610     
  -1.5304105132009083     
  -1.5304105132159818     
  -1.5304105132235186     
  -1.5304105132272865     
  -1.5304105132291712     
  -1.5304105132301133     
  -1.5304105132305852     
  -1.5304105132308203     
  -1.5304105132309376     
  -1.5304105132309953     
  -1.5304105132310226     
  -1.5304105132310353     
  -1.5304105132310406     
  -1.5304105132310433     
  -1.5304105132310435     
  -1.5304105132310442     
  -1.5304105132310435     
  -1.5304105132310435     
  -1.5304105132310442     
  -1.5304105132310435     
  -1.5304105132310430     
  -1.5304105132310435     
  -1.5304105132310442     
  -1.5304105132310433     
  -1.5304105132310430     
  -1.5304105132310430     
  -1.5304105132310424     
  -1.5304105132310430     
   4.5912315396931316     
   4.5912315396931307     
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
