  -1.1777702643665495     
  -1.1777702643665504     
  -1.1777702643665520     
  -1.1777702643665464     
  -1.1777702643665482     
  -1.1777702643665455     
  -1.1777702643665477     
  -1.1777702643665473     
  -1.1777702643665513     
  -1.1777702643665493     
  -1.1777702643665500     
  -1.1777702643665522     
  -1.1777702643665513     
  -1.1777702643665544     
  -1.1777702643665540     
  -1.1777702643665549     
  -1.1777702643665535     
  -1.1777702643665495     
  -1.1777702643665517     
  -1.1777702643665522     
  -1.1777702643665517     
  -1.1777702643665526     
  -1.1777702643665504     
  -1.1777702643665495     
  -1.1777702643665509     
  -1.1777702643665497     
  -1.1777702643665482     
   1.1777702643665451     
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
