 -0.87874064224848847     
  -1.0315226762851972     
  -1.1009935368959363     
  -1.1465642236560643     
  -1.1701042714681293     
  -1.1817888048135539     
  -1.1877740093168396     
  -1.1907930780769769     
  -1.1923017523714370     
  -1.1930591050228887     
  -1.1934380763668428     
  -1.1936276121737290     
  -1.1937224160744242     
  -1.1937698209430339     
  -1.1937935267456450     
  -1.1938053800087485     
  -1.1938113069666756     
  -1.1938142704613164     
  -1.1938157522339530     
  -1.1938164931229738     
  -1.1938168635699327     
  -1.1938170487935256     
  -1.1938171414055094     
  -1.1938171877115213     
  -1.1938172108645462     
  -1.1938172224410590     
  -1.1938172282293171     
  -1.1938172311234465     
  -1.1938172325705108     
  -1.1938172332940431     
  -1.1938172336558088     
  -1.1938172338366926     
  -1.1938172339271336     
  -1.1938172339723547     
  -1.1938172339949651     
  -1.1938172340062703     
  -1.1938172340119235     
  -1.1938172340147497     
  -1.1938172340161628     
  -1.1938172340168689     
  -1.1938172340172220     
  -1.1938172340173987     
  -1.1938172340174875     
  -1.1938172340175319     
  -1.1938172340175539     
  -1.1938172340175635     
  -1.1938172340175679     
  -1.1938172340175699     
  -1.1938172340175706     
  -1.1938172340175714     
  -1.1938172340175706     
  -1.1938172340175699     
  -1.1938172340175706     
  -1.1938172340175710     
  -1.1938172340175714     
  -1.1938172340175714     
  -1.1938172340175710     
  -1.1938172340175728     
  -1.1938172340175726     
  -1.1938172340175723     
  -1.1938172340175721     
   1.1938172340175723     
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
                 -Infinity
