               1350.1173531073816,0.0000000000000000
              1375.7578531712936,-118.66273544032748
              1460.8859191616766,-257.67662527622315
              1638.1005905900111,-450.82274955218520
              2007.3087462901981,-782.79075491841468
              2988.3572713505000,-1594.3106773800182
              10929.303698139433,-8009.9777522028526
              -3269.8308535835095,3464.7027961948338
              -873.91441576113732,1565.6030649081354
              -173.32198456967836,1073.1986847921025
               268.76960099884343,867.03683933300499
               803.52351541207997,805.49955621378058
               2613.9545635936902,1078.4124181609454
             -3511.0721510623266,-327.70382536386342
              -1001.5296873306040,148.68270249678787
              -521.81258510808073,200.10810010222065
              -303.12590502221951,203.92892698997650
              -170.65935775912212,195.14686277428748
              -77.106547408974905,182.09121645301411
              -3.7709467860052452,167.39410671574495
               58.659332009239314,151.92070663201284
               115.77921451681026,135.83908951946506
               171.65985202994170,118.95943460069734
               229.96583371851153,100.82137683766003
               294.79733153060607,80.649807980889818
               371.71363141107270,57.176431172858464
               469.53949673702601,28.217055454596576
              604.39812807868634,-10.350256990691216
              810.65828205473122,-67.414776085838184
              1178.8981225556095,-166.48981064091237
              2054.2438328625194,-397.25082813517986
              7074.1123100983577,-1704.9749469179981
              -5168.4359603180437,1473.5388468877302
              -1917.1953286026474,625.66679382077734
              -1182.3045004574476,431.85031693268382
              -855.99767972996904,344.32435047929869
              -670.92903287940442,293.60808671116251
              -551.33420323774260,260.00809585293996
              -467.47758289694053,235.79256796878408
              -405.29766141314457,217.30295426435794
              -357.27642746510656,202.58122780251250
              -319.02629310880201,190.48296916464452
              -287.81210898268171,180.29331584289997
              -261.83868546096409,171.54183293502643
              -239.87793925392427,163.90563315999074
              -221.06064468508018,157.15526570127670
              -204.75378922195080,151.12284594033474
              -190.48509065467684,145.68243750324913
              -177.89477777522976,140.73751682509422
              -166.70378838823595,136.21270247800214
              -156.69220651639134,132.04814436315942
              -147.68428350584773,128.19562330744373
              -139.53780761964245,124.61578046380697
              -132.13641464816570,121.27611097815252
              -125.38393016268597,118.14948575742787
              -119.20014213660723,115.21304518911366
              -113.51759803136072,112.44735939710100
              -108.27914713941024,109.83578251684335
              -103.43603282020132,107.36395024196403
              -98.946395783689510,105.01938456840011
              -94.774088323934549,102.79117972202479
              -90.887726384531746,100.66975026015484
              -87.259925392759385,98.646627284808901
              -83.866679436476517,96.714292246624055
              -80.686853237630132,94.866040384147780
              -77.701763615794022,93.095867723750956
              -74.894832496715054,91.398376958487560
              -72.251297530974313,89.768698566526069
              -69.757969415312886,88.202424317029212
              -67.403027314700353,86.695550911161064
              -65.175845553399498,85.244431966710891
              -63.066846112991442,83.845736911664687
              -61.067372542940092,82.496415630376333
              -59.169581727124786,81.193667924627562
              -57.366350611599792,79.934917024761887
              -55.651195524989760,78.717786523658447
              -54.018202143492005,77.540080216418261
              -52.461964490678994,76.399764417350013
              -50.977531635638265,75.294952397565950
              -49.560360975051360,74.223890644937725
              -48.206277166099383,73.184946695908096
              -46.911435925760927,72.176598327895903
              -45.672292034527764,71.197423933404338
              -44.485570983868747,70.246093923812978
              -43.348243790897968,69.321363033155734
              -42.257504573891950,68.422063410874998
              -41.210750540966373,67.547098408205059
              -40.205564093564050,66.695436976034358
              -39.239696787946741,65.866108603235276
              -38.311054933035685,65.058198733914281
              -37.417686632710335,64.270844610065154
              -36.557770106093194,63.503231492974322
              -35.729603140922833,62.754589222607493
              -34.931593553683115,62.024189079242106
              -34.162250546012238,61.311340915953359
              -33.420176860607910,60.615390534306663
              -32.704061651614431,59.935717278877000
              -32.012673994687511,59.271731828986177
              -31.344856970770650,58.622874168552983
              -30.699522265277199,57.988611717045174
              -30.075645231074851,57.368437606411774
              -29.472260369483500,56.761869090503460
              -28.888457188618467,56.168446074927232
